Age,CabinNumber,CryoSleep,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_nan,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,FoodCourt,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,PassengerId,RoomService,ShoppingMall,Side_S,Side_nan,Spa,Transported,VIP,VRDeck
22.0,1392,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,214.0,0.0,0.0,0.0,8566_01,3.0,0.0,0.0,0.0,0.0,0,0,591.0
44.0,641,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3386_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
13.0,323,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8354_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
47.0,249,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0,1.0,0.0,0.0,6734_01,0.0,0.0,1.0,0.0,671.0,1,0,8.0
38.0,1380,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,7177_01,102.0,14.0,1.0,0.0,669.0,0,1,0.0
61.0,48,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1503_02,1114.0,68.0,0.0,0.0,0.0,0,0,0.0
49.0,879,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5476_01,1020.0,2.0,1.0,0.0,2.0,1,0,0.0
13.0,1051,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,0.0,5148_01,0.0,54.0,0.0,0.0,20.0,0,0,916.0
24.0,856,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4172_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
30.0,124,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,690.0,1.0,0.0,0.0,3917_01,0.0,0.0,0.0,0.0,49.0,0,0,2264.0
26.0,58,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,230.0,1.0,0.0,0.0,1550_01,1.0,0.0,1.0,0.0,42.0,0,0,4030.0
29.0,21,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0552_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
45.0,1229,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7579_01,1.0,56.0,1.0,0.0,613.0,1,0,0.0
53.0,524,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7952_02,868.0,686.0,1.0,0.0,520.0,0,0,24.0
18.0,331,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,5207_01,51.0,1.0,1.0,0.0,0.0,1,0,436.0
31.0,1314,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,918.0,0.0,0.0,0.0,8164_01,0.0,0.0,1.0,0.0,0.0,0,0,900.0
21.0,278,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1407_01,737.0,27.0,0.0,0.0,8.0,0,0,0.0
26.0,598,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,3692_01,808.0,0.0,0.0,0.0,16.0,0,0,3.0
48.0,1315,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2108.0,0.0,0.0,0.0,6354_01,410.0,0.0,0.0,0.0,0.0,1,0,0.0
27.0,28,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,0.0,0.0,0.0,0482_01,0.0,0.0,1.0,0.0,5.0,0,0,665.0
24.0,1361,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7113_01,0.0,0.0,1.0,0.0,0.0,0,0,757.0
24.0,1645,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7946_01,0.0,604.0,0.0,0.0,0.0,1,0,91.0
33.0,80,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,1.0,0.0,0.0,2646_01,0.0,1795.0,0.0,0.0,712.0,0,0,7041.0
28.0,47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.0,1.0,0.0,0.0,1424_04,0.0,0.0,0.0,0.0,692.0,1,0,0.0
34.0,1297,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6270_01,124.0,0.0,0.0,0.0,679.0,0,0,0.0
33.0,131,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27071.0,1.0,0.0,0.0,3444_01,0.0,0.0,1.0,0.0,15.0,1,0,0.0
34.0,1248,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6041_01,419.0,15.0,0.0,0.0,0.0,0,0,0.0
38.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5840.0,1.0,0.0,0.0,0078_01,0.0,0.0,1.0,0.0,321.0,0,0,9654.0
49.0,906,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5614_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,524,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3299_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
58.0,219,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975.0,1.0,0.0,0.0,5721_02,0.0,598.0,1.0,0.0,7.0,0,0,3726.0
26.0,47,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1156_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
16.0,93,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1484_01,92.0,884.0,0.0,0.0,0.0,0,0,0.0
4.0,423,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2137_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
38.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3135.0,1.0,0.0,0.0,2971_01,0.0,0.0,0.0,0.0,26.0,1,0,3.0
39.0,29,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0192_03,0.0,10.0,0.0,0.0,898.0,0,0,0.0
15.0,1179,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1627.0,0.0,0.0,0.0,5687_01,348.0,0.0,0.0,0.0,0.0,0,0,0.0
19.0,149,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,2505_01,0.0,291.0,0.0,0.0,481.0,0,0,2.0
40.0,884,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5499_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,917,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4457_01,698.0,51.0,0.0,0.0,2.0,1,0,4.0
27.0,548,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,952.0,0.0,1.0,0.0,8559_01,3.0,208.0,0.0,0.0,951.0,0,1,0.0
18.0,603,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3716_01,18.0,1769.0,0.0,0.0,1.0,1,0,2.0
23.0,223,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1435_01,0.0,26.0,0.0,0.0,0.0,0,0,659.0
1.0,183,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1186_03,0.0,0.0,1.0,0.0,0.0,0,0,0.0
35.0,853,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4152_01,89.0,0.0,0.0,0.0,545.0,0,0,0.0
38.0,1493,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9161_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
41.0,329,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8398_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
18.0,75,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2534_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
11.0,655,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995_06,0.0,0.0,0.0,0.0,0.0,1,0,0.0
18.0,1153,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6061_01,33.0,455.0,1.0,0.0,167.0,1,0,48.0
19.0,1450,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6984_03,1962.0,1.0,0.0,0.0,641.0,0,0,0.0
7.0,115,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0647_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
0.0,821,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5090_02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
42.0,828,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,477.0,0.0,0.0,0.0,5132_01,5049.0,0.0,0.0,0.0,0.0,0,0,0.0
70.0,918,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5719_01,390.0,0.0,0.0,0.0,0.0,1,0,518.0
39.0,42,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0195_01,406.0,867.0,0.0,0.0,0.0,1,0,0.0
53.0,306,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8202_06,0.0,0.0,1.0,0.0,0.0,1,0,0.0
37.0,43,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0635_02,614.0,50.0,1.0,0.0,11.0,0,0,319.0
25.0,573,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3484_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19.0,820,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4369_01,857.0,0.0,1.0,0.0,0.0,0,0,0.0
15.0,69,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0474_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
63.0,1468,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,742.0,0.0,0.0,0.0,7088_01,0.0,0.0,0.0,0.0,125.0,0,0,3.0
19.0,113,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0786_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
29.0,1490,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7790_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
21.0,176,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5814_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
18.0,1416,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8728_05,0.0,0.0,0.0,0.0,0.0,1,0,0.0
45.0,1350,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7068_01,0.0,0.0,1.0,0.0,0.0,0,0,595.0
37.0,91,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2512_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
7.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0020_06,0.0,0.0,1.0,0.0,0.0,0,0,0.0
3.0,1004,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6189_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
39.0,113,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,1855_02,0.0,864.0,0.0,0.0,0.0,0,0,85.0
41.0,1449,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8998_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
27.0,469,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7052_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
15.0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,0036_01,0.0,48.0,1.0,0.0,20.0,0,1,401.0
25.0,813,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4975_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
20.0,116,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,817.0,1.0,0.0,0.0,1606_01,13.0,0.0,1.0,0.0,1435.0,1,0,22.0
64.0,154,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4964_01,2147.0,191.0,1.0,0.0,59.0,0,0,0.0
29.0,185,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1849.0,1.0,0.0,0.0,6055_01,3.0,0.0,0.0,0.0,3104.0,0,1,1652.0
26.0,268,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8136_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
42.0,162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5397_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
61.0,1125,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,1.0,5445_01,0.0,813.0,0.0,0.0,3.0,0,0,0.0
35.0,1008,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4941_01,988.0,830.0,0.0,0.0,2.0,0,0,0.0
22.0,21,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0571_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
27.0,1271,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6637_01,1228.0,0.0,1.0,0.0,0.0,0,0,0.0
20.0,461,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,544.0,0.0,0.0,0.0,2282_01,0.0,1.0,0.0,0.0,0.0,0,0,378.0
18.0,1143,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,288.0,0.0,0.0,0.0,5528_01,0.0,35.0,0.0,0.0,0.0,0,0,435.0
36.0,640,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3073_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
25.0,294,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7660_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
20.0,276,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1710_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
25.0,309,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1572_02,4.0,146.0,0.0,0.0,723.0,0,0,0.0
23.0,148,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4357_01,118.0,949.0,0.0,0.0,206.0,0,0,2071.0
29.0,575,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2774_01,3.0,3.0,0.0,0.0,0.0,0,0,697.0
21.0,490,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,780.0,0.0,0.0,0.0,2398_01,0.0,44.0,0.0,0.0,0.0,0,0,5.0
20.0,31,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0144_01,0.0,210.0,1.0,0.0,0.0,1,0,0.0
19.0,232,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3875_01,0.0,3.0,0.0,0.0,785.0,0,0,0.0
59.0,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0417_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
4.0,916,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5714_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
48.0,113,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3506_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
40.0,253,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7570.0,1.0,0.0,0.0,6866_02,6103.0,860.0,1.0,0.0,13117.0,0,0,192.0
49.0,325,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,1.0,0.0,0.0,8646_04,3.0,2.0,1.0,0.0,5775.0,0,0,1964.0
0.0,1219,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7588_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
21.0,1465,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7670_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
5.0,550,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3363_03,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12.0,648,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3124_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
29.0,1212,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6346_01,2223.0,0.0,1.0,0.0,0.0,0,0,0.0
21.0,479,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,3033_01,0.0,1181.0,1.0,0.0,0.0,0,0,513.0
31.0,181,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5301_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
17.0,59,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2009_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
15.0,458,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2882_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
42.0,200,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6450_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
0.0,1747,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8508_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
45.0,413,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2100_01,0.0,734.0,1.0,0.0,3.0,1,0,5.0
54.0,838,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4060_01,880.0,531.0,0.0,0.0,2.0,0,0,0.0
18.0,465,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2406_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
0.0,287,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1748_02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
37.0,462,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,7202_01,541.0,713.0,0.0,0.0,316.0,0,0,0.0
2.0,12,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0099_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
33.0,936,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5767_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
22.0,1181,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6162_01,0.0,1.0,1.0,0.0,575.0,0,0,0.0
55.0,18,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0512_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
25.0,297,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,1899_01,11.0,397.0,1.0,0.0,0.0,0,0,0.0
23.0,1095,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5331_01,0.0,292.0,0.0,0.0,0.0,0,0,340.0
14.0,840,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5202_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
29.0,578,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8830_01,230.0,1404.0,1.0,0.0,464.0,0,0,0.0
47.0,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0031_01,214.0,1411.0,0.0,0.0,0.0,1,0,1229.0
24.0,267,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4280_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
26.0,67,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1796_01,0.0,0.0,1.0,0.0,0.0,1,1,0.0
51.0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6191_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
37.0,31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0878_01,381.0,3.0,1.0,0.0,447.0,0,1,0.0
16.0,176,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5194_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
21.0,256,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3862_02,2627.0,597.0,1.0,0.0,0.0,1,0,0.0
32.0,591,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3142_02,1087.0,71.0,1.0,0.0,0.0,0,0,0.0
42.0,103,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,802.0,1.0,0.0,0.0,2795_02,0.0,0.0,1.0,0.0,2622.0,0,0,671.0
40.0,657,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4005_05,0.0,0.0,0.0,0.0,0.0,1,0,0.0
39.0,1224,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7633_01,0.0,0.0,0.0,0.0,847.0,0,0,1.0
19.0,1426,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,8817_01,586.0,0.0,0.0,0.0,30.0,0,0,0.0
